ID,Year,Start,End,Operation,Parent,Duration (days),Days into parent,Drones,Air to air,Cruise missiles,Aerial bombing,Close air support,Ground troops,Paramil,US allies,State targets,Non-state targets,Latitude,Longitude,Urban,Forest,Mountain,Side A casualties,Side B casualties,Civilian casualties,US casualties,Latitude_Clean,Longitude_Clean,Coordinate_Status,Coordinate_Note
1,1989,1989-12-01,1989-12-09,1989 Philippine coup attempt,1989 Philippine coup attempt,8,0,0,1,0,0,0,1,0,1,1,1,145.938.892.364.502,120.994.445.800.781,2,0,0,,,,,14.59388924,120.9944458,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
66,1991,1991-01-16,1991-01-17,Operation Senior Surprise,Gulf War,1,167,0,0,1,0,0,0,0,0,1,0,363.400.001.525.879,431.300.010.681.152,1,0,0,0,,,0,36.34000015,43.13000107,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
60,1991,1991-01-18,1991-01-19,Battle of Ad-Dawrah,Gulf War,1,169,0,0,0,1,1,0,1,2,1,0,,,,,,,0,,0,30.149,48.368,approx_from_operation_name,Ad-Dawrah Offshore Oil Fields / Ad Dawrah area
46,1991,1991-01-19,1991-01-19,Package Q Strike,Gulf War,0,170,0,0,0,1,0,0,0,0,1,0,33.315.241,443.660.671,2,0,0,2,,,2,33.315241,44.3660671,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
45,1991,1991-01-24,1991-01-24,Attack on Ras Tanura,Gulf War,0,175,0,1,0,0,0,0,0,1,1,0,26.773.008,49.998.236,1,0,0,0,2,,0,26.773008,49.998236,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
64,1991,1991-01-24,1991-01-29,Battle of Qurah and Umm al Maradim,Gulf War,5,175,0,0,0,0,1,1,0,1,1,0,294.426.996,482.891.359,1,0,0,0,3,,0,29.4426996,48.2891359,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
61,1991,1991-01-29,1991-02-01,Battle of Khafji,Gulf War,3,180,0,0,0,0,1,1,1,6,1,0,284.166.660.308.838,48.5,1,0,0,43,,,,28.41666603,48.5,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
47,1991,1991-01-30,1991-01-30,Samurra Air Battle,Gulf War,0,181,0,1,0,0,0,0,0,0,1,0,335.701.198,445.411.655,2,0,0,0,0,0,0,33.5701198,44.5411655,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
44,1991,1991-02-13,1991-02-13,Amiriyah shelter bombing,Gulf War,0,195,0,0,0,1,0,0,0,0,1,0,332.972.221.374.512,442.805.557.250.977,2,0,0,,,408,,33.29722214,44.28055573,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
65,1991,1991-02-15,1991-02-20,Battle of Wadi Al-Batin,Gulf War,5,197,0,0,0,1,1,1,0,1,1,0,33.223.191,43.679.291,0,0,0,3,,,,33.223191,43.679291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
59,1991,1991-02-26,1991-02-27,Battle of 73 Easting,Gulf War,1,208,0,0,0,0,1,1,0,1,1,0,298.452.777.862.549,467.908.325.195.312,0,0,0,6,,,6,29.84527779,46.79083252,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
62,1991,1991-02-27,1991-02-27,Battle of Kuwait International Airport,Gulf War,0,209,0,0,0,0,1,1,1,0,1,0,292.374.992.370.605,479.738.883.972.168,1,0,0,19,,,19,29.23749924,47.9738884,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
63,1991,1991-02-27,1991-02-27,Battle of Norfolk,Gulf War,0,209,0,0,0,0,0,1,0,1,1,0,299.133.171,452.993.862,0,0,0,36,,,21,29.9133171,45.2993862,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
53,1991,1991-03-01,1996-12-31,Operation Provide Comfort,Gulf War,2132,211,0,1,0,1,1,1,1,8,1,0,364.103.395,443.871.953,0,0,1,31,90,,5,36.4103395,44.3871953,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
56,1993,1993-01-13,1993-01-22,January 1993 airstrikes on Iraq,Gulf War,9,895,0,0,1,1,0,0,0,2,1,0,309.397.220.611.572,460.924.987.792.969,0,0,0,0,1,5,0,30.93972206,46.09249878,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
296,1993,1993-04-12,1995-12-20,Operation Deny Flight,Bosnian War,982,371,0,0,0,1,1,0,0,1,1,0,,,,,,9,,,1,43.915886,17.679076,approx_from_operation_name,Bosnia and Herzegovina representative point
54,1993,1993-06-26,1993-06-26,1993 cruise missile strikes on Iraq,Gulf War,0,1059,0,0,1,0,0,0,0,0,1,0,267.505.337,516.834.275,0,0,0,0,,9,0,26.7505337,51.6834275,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
39,1993,1993-08-22,1993-10-13,Operation Gothic Serpent,Somali Civil War,52,939,0,0,0,0,1,1,1,5,1,1,20.469.343,453.181.623,,,,45,750,,19,2.0469343,45.3181623,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
2,1994,1994-09-19,1995-03-31,Operation Uphold Democracy,1991 Haitian coup d'état,193,1086,0,0,0,0,0,1,1,2,1,0,18.971.187,-72.285.215,1,0,1,1,301,,1,18.971187,-72.285215,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
58,1994,1994-10-08,1994-12-15,Operation Vigilant Warrior,Gulf War,68,1528,0,0,0,0,1,1,1,0,1,0,300.830.204,477.025.402,2,0,0,,,,,30.0830204,47.7025402,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
290,1995,1995-01-01,1996-01-01,Implementation Force,Bosnian War,365,1000,0,0,0,0,0,1,0,32,1,0,43.915.886,17.679.076,0,1,1,,,,,43.915886,17.679076,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
291,1995,1995-08-30,1995-09-20,Operation Deliberate Force,Bosnian War,21,1241,0,0,0,1,0,0,0,1,1,0,43.915.886,17.679.076,0,1,1,0,26,27,0,43.915886,17.679076,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
49,1995,1995-12-01,1997-02-17,Operation Vigilant Sentinel,Gulf War,444,1947,0,0,0,0,1,1,0,1,1,0,267.505.337,516.834.275,0,0,0,0,0,0,0,26.7505337,51.6834275,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
48,1996,1996-09-03,1996-09-03,Cruise missile strikes on Iraq,Gulf War,0,2224,0,0,1,0,0,0,0,0,1,0,33.223.191,43.679.291,0,0,0,,,,,33.223191,43.679291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
52,1997,1997-01-01,1997-03-17,Operation Northern Watch,Gulf War,75,2344,0,0,1,1,0,0,0,2,1,0,364.103.395,443.871.953,0,0,1,0,8,0,0,36.4103395,44.3871953,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
70,1998,1998-08-20,1998-08-20,Operation Infinite Reach,cruise missile strikes on Afghanistan and Sudan,0,0,0,0,1,0,0,0,0,1,2,6,156.458.330.154.419,325.616.683.959.961,1,0,0,0,34,,0,15.64583302,32.5616684,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
69,1998,1998-08-20,1998-08-20,Operation Infinite Reach,Operation Infinite Reach,0,0,0,0,1,0,0,0,0,1,2,6,156.458.330.154.419,325.616.683.959.961,1,0,0,0,34,,0,15.64583302,32.5616684,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
51,1998,1998-11-11,1998-12-22,Operation Desert Thunder,Gulf War,41,3023,,,,,,,,11,1,0,267.505.337,516.834.275,,,,0,0,0,0,26.7505337,51.6834275,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
55,1998,1998-12-16,1998-12-19,Bombing of Iraq,Gulf War,3,3058,0,0,1,1,0,1,0,1,5,0,33.223.191,43.679.291,0,0,0,0,821,,0,33.223191,43.679291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
50,1998,1998-12-31,2003-03-18,Operation Desert Spring,Gulf War,1538,3073,0,0,0,0,1,1,0,0,1,0,2.931.166,47.481.766,0,0,0,,,,,29.31166,47.481766,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
305,1999,1999-03-24,1999-06-09,NATO bombing of Novi Sad,Kosovo War,77,416,0,0,0,1,0,0,0,0,1,0,45.25,198.500.003.814.697,2,0,0,0,,,0,45.25,19.85000038,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
299,1999,1999-04-09,1999-06-10,Battle of Košare,Kosovo War,62,432,0,0,0,1,1,1,0,4,1,0,424.500.617.980.957,202.035.102.844.238,0,1,1,157,108,,,42.4500618,20.20351028,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
301,1999,1999-04-12,1999-04-12,Grdelica train bombing,Kosovo War,0,435,0,0,1,0,0,0,0,0,1,0,428.769.683.837.891,220.859.527.587.891,0,1,1,,,,,42.87696838,22.08595276,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
304,1999,1999-04-14,1999-04-14,NATO bombing of Albanian refugees near Gjakova,Kosovo War,0,437,0,0,0,1,0,0,0,1,1,0,423.833.351.135.254,204.333.324.432.373,2,1,1,,,73,,42.38333511,20.43333244,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
306,1999,1999-04-24,1999-04-24,NATO bombing of the Radio Television of Serbia headquarters,Kosovo War,0,447,0,0,0,1,0,0,0,1,1,0,448.113.899.230.957,204.699.993.133.545,2,0,0,,,16,,44.81138992,20.46999931,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
303,1999,1999-05-01,1999-05-01,Lužane bus bombing,Kosovo War,0,454,0,0,0,1,0,0,0,1,1,0,434.808.349.609.375,217.250.003.814.697,1,1,1,,,46,,43.48083496,21.72500038,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
308,1999,1999-05-07,1999-05-07,United States bombing of the Chinese embassy in Belgrade,Kosovo War,0,460,0,0,0,1,0,0,0,0,1,0,448.250.007.629.395,204.190.006.256.104,2,0,0,0,0,3,0,44.82500076,20.41900063,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
302,1999,1999-05-14,1999-05-14,Koriša bombing,Kosovo War,0,467,0,0,0,1,0,0,0,1,1,0,422.576.026.916.504,207.980.575.561.523,0,1,1,,,94,,42.25760269,20.79805756,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
300,1999,1999-05-19,1999-05-23,Dubrava Prison bombings and executions,Kosovo War,4,472,0,0,0,1,0,0,0,1,1,0,427.613.906.860.352,205.294.437.408.447,0,1,1,,,,,42.76139069,20.52944374,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
205,2001,2001-10-07,2001-10-07,Bombing of Kandahar (2001),War in Afghanistan,0,0,0,0,1,1,0,0,0,1,1,2,31.628.871,657.371.749,2,0,1,,,,,31.628871,65.7371749,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
244,2001,2001-10-07,2001-12-01,Operation Crescent Wind,War in Afghanistan,55,0,0,0,0,0,0,0,0,1,2,1,3.393.911,67.709.953,0,0,1,3,6000,3350,,33.93911,67.709953,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
256,2001,2001-10-19,2001-10-20,Operation Rhino,War in Afghanistan,1,12,0,0,0,1,1,1,0,0,2,1,31.628.871,657.371.749,2,0,1,2,65,,2,31.628871,65.7371749,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
209,2001,2001-11-09,2001-11-10,Fall of Mazar-i-Sharif,War in Afghanistan,1,33,0,0,0,1,1,0,1,1,2,6,366.926.167,671.179.511,0,0,1,38,300,,,36.6926167,67.1179511,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
271,2001,2001-11-11,2001-11-23,Siege of Kunduz,War in Afghanistan,12,35,0,0,0,1,0,0,1,1,2,3,367.285.907,688.680.663,0,0,1,,2000,,0,36.7285907,68.8680663,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
190,2001,2001-11-12,2001-11-12,2001 uprising in Herat,War in Afghanistan,0,36,0,0,0,0,0,0,1,3,2,1,34.352.865,622.040.287,1,0,0,,,,,34.352865,62.2040287,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
272,2001,2001-11-13,2001-11-14,Battle of Tarinkot,War in Afghanistan,1,37,0,0,0,0,1,0,1,1,2,1,32.666.404,659.036.295,0,0,1,20,300,,,32.666404,65.9036295,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
274,2001,2001-11-13,2001-11-14,Fall of Kabul,War in Afghanistan,1,37,0,0,0,1,0,0,1,1,1,0,345.553.494,69.207.486,2,0,1,528,2314,,,34.5553494,69.207486,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
208,2001,2001-11-22,2001-12-07,Fall of Kandahar,War in Afghanistan,15,46,0,0,0,1,1,1,1,3,2,1,31.628.871,657.371.749,2,0,1,3,,,3,31.628871,65.7371749,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
273,2001,2001-12-06,2001-12-17,Battle of Tora Bora,War in Afghanistan,11,60,0,0,0,1,0,0,1,3,2,1,341.718.313,706.216.794,0,0,1,,200,,0,34.1718313,70.6216794,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
188,2002,2002-01-15,2015-02-24,Operation Enduring Freedom – Philippines,Operation Enduring Freedom – Philippines,4788,0,0,0,0,0,0,1,1,2,1,4,12.879.721,121.774.017,0,0,0,,,,,12.879721,121.774017,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
262,2002,2002-01-23,2002-01-23,Oruzgan police station attack of January 2002,War in Afghanistan,0,108,0,0,0,0,0,0,1,0,1,2,329.271.287,661.415.263,0,0,1,0,15,21,0,32.9271287,66.1415263,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
240,2002,2002-03-01,2003-03-18,Operation Anaconda,War in Afghanistan,382,145,0,0,0,1,1,1,1,10,1,3,33.706.199,693.831.079,,,,15,500,,8,33.706199,69.3831079,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
248,2002,2002-03-13,2002-03-19,Operation Harpoon (2002),War in Afghanistan,6,157,0,0,0,1,0,1,0,1,1,2,33.706.199,693.831.079,0,0,1,0,3,,0,33.706199,69.3831079,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
250,2002,2002-04-16,2002-07-09,Operation Jacana,War in Afghanistan,84,191,0,0,0,0,0,0,1,3,1,2,,,,,,0,11,0,0,33.706199,69.383108,approx_from_operation_name,Khost/Paktia region; same theater as Operation Anaconda
57,2002,2002-06-01,2003-03-17,Operation Southern Focus,Gulf War,289,4321,1,0,0,1,0,0,0,0,3,0,311.042.292,463.624.686,0,0,0,0,,,,31.1042292,46.3624686,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
252,2003,2003-01-27,2003-02-11,Operation Mongoose (2003),War in Afghanistan,15,477,0,0,0,1,1,1,1,2,1,3,313.169.444,663.286.111,0,0,1,0,22,0,0,31.3169444,66.3286111,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
224,2003,2003-02-09,2003-02-28,Operation Eagle Fury,War in Afghanistan,19,490,0,0,0,0,0,1,1,1,1,1,313.636.474,639.586.111,0,0,1,,,,,31.3636474,63.9586111,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
259,2003,2003-03-19,2003-03-24,Operation Valiant Strike,War in Afghanistan,5,528,0,0,0,0,0,1,0,2,1,1,31.628.871,657.371.749,2,0,1,0,,,0,31.628871,65.7371749,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
81,2003,2003-03-20,2003-03-24,Battle of Al Faw (2003),Iraq conflict (2003–present),4,0,0,0,0,1,1,1,1,3,1,0,299.811.696,484.675.659,1,0,0,19,150,,4,29.9811696,48.4675659,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
83,2003,2003-03-21,2003-04-06,Battle of Basra (2003),Iraq conflict (2003–present),16,1,0,0,0,1,1,1,1,3,1,0,305.257.657,47.773.797,2,0,0,11,455,,,30.5257657,47.773797,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
89,2003,2003-03-28,2003-03-30,Operation Viking Hammer,Iraq conflict (2003–present),2,8,0,0,0,1,0,0,1,1,1,2,351.654.999,459.896.078,1,0,1,30,275,,0,35.1654999,45.9896078,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
86,2003,2003-03-30,2003-04-04,Battle of Samawah (2003),Iraq conflict (2003–present),5,10,0,0,0,1,1,1,0,0,1,0,313.188.393,452.806.177,2,0,0,1,46,,1,31.3188393,45.2806177,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
85,2003,2003-04-01,2003-04-10,Battle of Haditha Dam,Iraq conflict (2003–present),9,12,0,0,0,1,1,0,1,0,1,0,34.206.944,42.355,2,0,0,4,350,,4,34.206944,42.355,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
82,2003,2003-04-03,2003-04-12,Battle of Baghdad (2003),Iraq conflict (2003–present),9,14,0,0,0,1,1,1,0,1,1,0,33.315.241,443.660.671,2,0,0,34,,,,33.315241,44.3660671,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
84,2003,2003-04-06,2003-04-07,Battle of Debecka Pass,Iraq conflict (2003–present),1,17,0,0,0,1,0,0,1,1,1,0,358.842.620.849.609,43.783.763.885.498,0,0,0,18,,,0,35.88426208,43.78376389,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
87,2003,2003-04-07,2003-04-10,Operation Airborne Dragon,Iraq conflict (2003–present),3,18,0,0,0,0,1,1,0,0,0,1,36.516.667,44.333.333,0,0,1,,,,,36.516667,44.333333,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
156,2003,2003-05-15,2003-05-15,Operation Planet X,Iraq conflict (2003–present),0,56,0,0,0,0,0,1,0,1,0,1,319.966.212,443.164.007,2,0,0,,,,,31.9966212,44.3164007,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
145,2003,2003-06-09,2003-06-13,Operation Peninsula Strike,Iraq conflict (2003–present),4,81,0,0,0,0,1,1,0,0,0,1,340.076.216,44.148.291,2,0,0,0,27,0,0,34.0076216,44.148291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
123,2003,2003-06-15,2003-06-29,Operation Desert Scorpion (Iraq 2003),Iraq conflict (2003–present),14,87,0,0,0,0,0,1,0,0,0,1,33.223.191,43.679.291,0,0,0,0,0,0,0,33.223191,43.679291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
249,2003,2003-07-02,2003-07-06,Operation Haven Denial,War in Afghanistan,4,633,0,0,0,0,1,1,0,1,1,2,32.5,688.000.030.517.578,0,0,1,,,,,32.5,68.80000305,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
260,2003,2003-07-20,2003-09-15,Operation Warrior Sweep,War in Afghanistan,57,651,0,0,0,0,0,1,0,1,1,2,33.706.199,693.831.079,0,0,1,0,0,0,0,33.706199,69.3831079,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
90,2003,2003-07-22,2003-07-22,2003 Mosul raid,Iraq conflict (2003–present),0,124,0,0,0,0,1,1,1,0,1,0,363.489.278,43.157.736,2,0,0,0,4,,0,36.3489278,43.157736,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
254,2003,2003-08-30,2003-09-07,Operation Mountain Viper,War in Afghanistan,8,692,0,0,0,0,1,1,1,1,1,1,325.290.274,66.712.915,0,0,1,15,120,,1,32.5290274,66.712915,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
253,2003,2003-11-07,2003-11-14,Operation Mountain Resolve,War in Afghanistan,7,761,0,0,0,0,1,1,1,0,1,2,362.458.343.505.859,718.438.873.291.016,0,0,1,0,,,0,36.24583435,71.84388733,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
130,2003,2003-11-12,2003-12-25,Operation Iron Hammer (Iraq 2003),Iraq conflict (2003–present),43,237,0,0,0,1,1,1,0,1,0,1,33.315.241,443.660.671,2,0,0,0,3,0,0,33.315241,44.3660671,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
242,2003,2003-12-01,2003-12-31,Operation Avalanche (Afghanistan),War in Afghanistan,30,785,0,0,0,0,0,1,0,1,1,1,3.393.911,67.709.953,0,0,1,2,10,15,,33.93911,67.709953,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
118,2003,2003-12-02,2003-12-02,Operation Bayonet Lightning,Iraq conflict (2003–present),0,257,0,0,0,0,0,1,0,1,0,1,353.250.007.629.395,437.722.206.115.723,2,0,0,,,,,35.32500076,43.77222061,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
120,2003,2003-12-04,2003-12-04,Operation Bulldog Mammoth,Iraq conflict (2003–present),0,259,0,0,0,0,1,1,0,0,1,0,332.919.425.964.355,440.655.555.725.098,2,0,0,0,0,0,0,33.2919426,44.06555557,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
132,2003,2003-12-07,2003-12-07,Operation Iron Justice,Iraq conflict (2003–present),0,262,0,0,0,0,0,1,0,1,0,1,332.818.108,442.289.441,2,0,0,0,0,0,0,33.2818108,44.2289441,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
144,2003,2003-12-10,2003-12-10,Operation Panther Squeeze,Iraq conflict (2003–present),0,265,0,0,0,0,0,1,0,1,0,1,33.223.191,43.679.291,0,0,0,0,0,0,0,33.223191,43.679291,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
159,2003,2003-12-13,2003-12-13,Operation Red Dawn,Iraq conflict (2003–present),0,268,0,0,0,0,1,1,1,0,1,0,344.377.735,438.004.115,2,0,0,0,0,0,0,34.4377735,43.8004115,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
135,2003,2003-12-17,2003-12-17,Operation Ivy Blizzard,Iraq conflict (2003–present),0,272,0,0,0,0,0,1,0,1,0,1,341.660.043,439.055.155,2,0,0,0,0,0,0,34.1660043,43.9055155,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
3,2004,2004-02-29,2004-07-01,Operation Secure Tomorrow,2004 Haitian coup d'état,123,24,0,0,0,0,0,1,1,3,0,1,18.594.395,-723.074.326,0,0,1,0,,,0,18.594395,-72.3074326,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
133,2004,2004-04-01,2004-06-22,Operation Iron Saber,Iraq conflict (2003–present),82,378,0,0,0,0,0,1,0,1,1,1,320.106.646,443.265.272,2,0,0,0,0,0,0,32.0106646,44.3265272,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
106,2004,2004-04-04,2004-05-01,First Battle of Fallujah,Iraq conflict (2003–present),27,381,0,0,0,1,1,1,1,0,1,3,333.443.576,437.812.773,2,0,0,27,206,594,27,33.3443576,43.7812773,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
169,2004,2004-04-04,2008-05-11,Siege of Sadr City,Iraq conflict (2003–present),1498,381,1,0,0,1,1,1,1,2,2,1,333.899.339,444.606.524,2,0,0,325,3050,,,33.3899339,44.4606524,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
241,2004,2004-06-02,2004-06-17,Operation Asbury Park,War in Afghanistan,15,969,0,0,0,0,1,1,0,1,1,2,326.191.940.307.617,667.958.297.729.492,0,0,1,0,100,,0,32.61919403,66.79582977,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
146,2004,2004-08-01,2004-08-30,Operation Phantom Linebacker,Iraq conflict (2003–present),29,500,0,0,0,0,0,1,0,3,1,1,33.315.241,443.660.671,2,0,0,0,0,0,0,33.315241,44.3660671,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
94,2004,2004-08-05,2004-08-27,Battle of Najaf (2004),Iraq conflict (2003–present),22,504,0,0,0,0,1,1,0,1,1,1,320.106.646,443.265.272,2,0,0,53,159,,13,32.0106646,44.3265272,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
96,2004,2004-10-01,2004-10-03,Battle of Samarra (2004),Iraq conflict (2003–present),2,561,0,0,0,0,0,1,0,1,1,2,341.660.043,439.055.155,2,0,0,1,127,20,1,34.1660043,43.9055155,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
167,2004,2004-11-07,2004-12-23,Second Battle of Fallujah,Iraq conflict (2003–present),46,598,1,0,0,1,0,1,1,2,1,8,333.443.576,437.812.773,2,0,0,108,1350,621,95,33.3443576,43.7812773,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
88,2004,2004-11-23,2004-11-23,Operation Plymouth Rock,Iraq conflict (2003–present),0,614,0,0,0,0,0,1,0,2,0,1,33.315.241,443.660.671,2,0,0,0,0,0,0,33.315241,44.3660671,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
117,2005,2005-04-12,2005-04-12,Operation Badlands,Iraq conflict (2003–present),0,754,0,0,0,0,0,1,0,0,0,1,333.962.011,437.046.653,2,0,0,0,0,0,0,33.3962011,43.7046653,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
258,2005,2005-05-05,2005-05-14,Operation Tar Heels,War in Afghanistan,9,1306,0,0,0,0,0,1,0,0,1,1,35.982.666.015.625,660.832.748.413.086,0,0,0,2,29,,2,35.98266602,66.08327484,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
92,2005,2005-05-08,2005-05-19,Battle of Al-Qa'im,Iraq conflict (2003–present),11,780,0,0,0,0,0,1,0,0,0,1,342.200.012.207.031,410.539.016.723.633,0,0,0,9,125,,9,34.22000122,41.05390167,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
251,2005,2005-05-13,2005-05-23,Operation Karez,War in Afghanistan,10,1314,0,0,0,0,1,0,0,4,1,1,351.671.339,637.695.384,0,0,0,0,14,,,35.1671339,63.7695384,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
103,2005,2005-05-22,2005-05-22,Operation Squeeze Play,Iraq conflict (2003–present),0,794,0,0,0,0,0,1,0,1,0,1,36.202.016,44.019.991,2,0,1,,,,,36.202016,44.019991,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
143,2005,2005-05-24,2005-05-30,Operation New Market,Iraq conflict (2003–present),6,796,0,0,0,1,0,0,0,1,0,1,341.251.832,42.374.164,2,0,0,2,11,,,34.1251832,42.374164,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
102,2005,2005-06-17,2005-06-22,Operation Spear,Iraq conflict (2003–present),5,820,0,0,0,1,0,1,0,1,0,1,343.843.134,410.183.205,2,0,0,,,4,,34.3843134,41.0183205,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
121,2005,2005-06-18,2005-06-18,Operation Dagger,Iraq conflict (2003–present),0,821,0,0,0,0,0,1,0,1,0,1,36.202.016,44.019.991,2,0,1,,,,,36.202016,44.019991,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
235,2005,2005-06-27,2005-07-15,Operation Red Wings,War in Afghanistan,18,1359,0,0,0,0,1,0,1,0,1,1,348.697.204.589.844,70,0,0,1,19,35,,19,34.86972046,70,cleaned_from_original,Decimal restored using operation/parent theater bbox; review if exact location matters
